,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
21,X2010.20,21,0,2010,43.74501239,28.6839403,0.236866359,5.585960139,26.89431704,28.6839403,28.18880662,26.12910763,26.2113074,24.99211089,25.80799081,23.87697339,21.67870466,21.78476921,20.1807477,0.236866359,0.046313364,1.196082949,2.130414747,0.203917051,0,0,0,0,0,43.74501239,43.95565911,42.60498245,40.48888993,42.0471761,42.45177672,41.78166918,39.89959512,38.92171329,39.0302608,5.585960139,4.56977556,3.534034334,3.019662088,3.222389472,2.580340632,2.056751736,1.532188918,1.763431628,2.440286327,26.89431704,22.28332544,21.09060333,24.43887088,18.30099135,20.27964835,19.39466533,19.5457499,21.29232129,23.94397226
22,X2010.21,22,0,2010,42.06342957,28.59029033,1.744009217,5.478579425,29.72139329,28.59029033,28.6839403,28.18880662,26.12910763,26.2113074,24.99211089,25.80799081,23.87697339,21.67870466,21.78476921,1.744009217,0.236866359,0.046313364,1.196082949,2.130414747,0.203917051,0,0,0,0,42.06342957,43.74501239,43.95565911,42.60498245,40.48888993,42.0471761,42.45177672,41.78166918,39.89959512,38.92171329,5.478579425,5.585960139,4.56977556,3.534034334,3.019662088,3.222389472,2.580340632,2.056751736,1.532188918,1.763431628,29.72139329,26.89431704,22.28332544,21.09060333,24.43887088,18.30099135,20.27964835,19.39466533,19.5457499,21.29232129
23,X2010.22,23,0,2010,39.618514,26.7038349,1.576036866,5.925101619,38.5349711,26.7038349,28.59029033,28.6839403,28.18880662,26.12910763,26.2113074,24.99211089,25.80799081,23.87697339,21.67870466,1.576036866,1.744009217,0.236866359,0.046313364,1.196082949,2.130414747,0.203917051,0,0,0,39.618514,42.06342957,43.74501239,43.95565911,42.60498245,40.48888993,42.0471761,42.45177672,41.78166918,39.89959512,5.925101619,5.478579425,5.585960139,4.56977556,3.534034334,3.019662088,3.222389472,2.580340632,2.056751736,1.532188918,38.5349711,29.72139329,26.89431704,22.28332544,21.09060333,24.43887088,18.30099135,20.27964835,19.39466533,19.5457499
24,X2010.23,24,0,2010,39.56667675,26.96845175,14.8983871,11.35929769,45.19707177,26.96845175,26.7038349,28.59029033,28.6839403,28.18880662,26.12910763,26.2113074,24.99211089,25.80799081,23.87697339,14.8983871,1.576036866,1.744009217,0.236866359,0.046313364,1.196082949,2.130414747,0.203917051,0,0,39.56667675,39.618514,42.06342957,43.74501239,43.95565911,42.60498245,40.48888993,42.0471761,42.45177672,41.78166918,11.35929769,5.925101619,5.478579425,5.585960139,4.56977556,3.534034334,3.019662088,3.222389472,2.580340632,2.056751736,45.19707177,38.5349711,29.72139329,26.89431704,22.28332544,21.09060333,24.43887088,18.30099135,20.27964835,19.39466533
25,X2010.24,25,0,2010,39.86739617,26.777932,13.90253456,12.47249416,44.35717278,26.777932,26.96845175,26.7038349,28.59029033,28.6839403,28.18880662,26.12910763,26.2113074,24.99211089,25.80799081,13.90253456,14.8983871,1.576036866,1.744009217,0.236866359,0.046313364,1.196082949,2.130414747,0.203917051,0,39.86739617,39.56667675,39.618514,42.06342957,43.74501239,43.95565911,42.60498245,40.48888993,42.0471761,42.45177672,12.47249416,11.35929769,5.925101619,5.478579425,5.585960139,4.56977556,3.534034334,3.019662088,3.222389472,2.580340632,44.35717278,45.19707177,38.5349711,29.72139329,26.89431704,22.28332544,21.09060333,24.43887088,18.30099135,20.27964835
26,X2010.25,26,0,2010,38.10648907,25.82683666,34.27764977,14.93358651,56.5593024,25.82683666,26.777932,26.96845175,26.7038349,28.59029033,28.6839403,28.18880662,26.12910763,26.2113074,24.99211089,34.27764977,13.90253456,14.8983871,1.576036866,1.744009217,0.236866359,0.046313364,1.196082949,2.130414747,0.203917051,38.10648907,39.86739617,39.56667675,39.618514,42.06342957,43.74501239,43.95565911,42.60498245,40.48888993,42.0471761,14.93358651,12.47249416,11.35929769,5.925101619,5.478579425,5.585960139,4.56977556,3.534034334,3.019662088,3.222389472,56.5593024,44.35717278,45.19707177,38.5349711,29.72139329,26.89431704,22.28332544,21.09060333,24.43887088,18.30099135
27,X2010.26,27,0,2010,33.57798619,24.89590157,68.76105991,22.84284128,76.50404636,24.89590157,25.82683666,26.777932,26.96845175,26.7038349,28.59029033,28.6839403,28.18880662,26.12910763,26.2113074,68.76105991,34.27764977,13.90253456,14.8983871,1.576036866,1.744009217,0.236866359,0.046313364,1.196082949,2.130414747,33.57798619,38.10648907,39.86739617,39.56667675,39.618514,42.06342957,43.74501239,43.95565911,42.60498245,40.48888993,22.84284128,14.93358651,12.47249416,11.35929769,5.925101619,5.478579425,5.585960139,4.56977556,3.534034334,3.019662088,76.50404636,56.5593024,44.35717278,45.19707177,38.5349711,29.72139329,26.89431704,22.28332544,21.09060333,24.43887088
28,X2010.27,28,0,2010,33.4143592,24.87929048,54.27488479,24.36990236,73.23307592,24.87929048,24.89590157,25.82683666,26.777932,26.96845175,26.7038349,28.59029033,28.6839403,28.18880662,26.12910763,54.27488479,68.76105991,34.27764977,13.90253456,14.8983871,1.576036866,1.744009217,0.236866359,0.046313364,1.196082949,33.4143592,33.57798619,38.10648907,39.86739617,39.56667675,39.618514,42.06342957,43.74501239,43.95565911,42.60498245,24.36990236,22.84284128,14.93358651,12.47249416,11.35929769,5.925101619,5.478579425,5.585960139,4.56977556,3.534034334,73.23307592,76.50404636,56.5593024,44.35717278,45.19707177,38.5349711,29.72139329,26.89431704,22.28332544,21.09060333
29,X2010.28,29,0,2010,33.7219661,25.15155563,52.4140553,28.86900161,79.34078307,25.15155563,24.87929048,24.89590157,25.82683666,26.777932,26.96845175,26.7038349,28.59029033,28.6839403,28.18880662,52.4140553,54.27488479,68.76105991,34.27764977,13.90253456,14.8983871,1.576036866,1.744009217,0.236866359,0.046313364,33.7219661,33.4143592,33.57798619,38.10648907,39.86739617,39.56667675,39.618514,42.06342957,43.74501239,43.95565911,28.86900161,24.36990236,22.84284128,14.93358651,12.47249416,11.35929769,5.925101619,5.478579425,5.585960139,4.56977556,79.34078307,73.23307592,76.50404636,56.5593024,44.35717278,45.19707177,38.5349711,29.72139329,26.89431704,22.28332544
30,X2010.29,30,0,2010,31.2287797,24.34002206,82.63686636,37.83216554,84.22131655,24.34002206,25.15155563,24.87929048,24.89590157,25.82683666,26.777932,26.96845175,26.7038349,28.59029033,28.6839403,82.63686636,52.4140553,54.27488479,68.76105991,34.27764977,13.90253456,14.8983871,1.576036866,1.744009217,0.236866359,31.2287797,33.7219661,33.4143592,33.57798619,38.10648907,39.86739617,39.56667675,39.618514,42.06342957,43.74501239,37.83216554,28.86900161,24.36990236,22.84284128,14.93358651,12.47249416,11.35929769,5.925101619,5.478579425,5.585960139,84.22131655,79.34078307,73.23307592,76.50404636,56.5593024,44.35717278,45.19707177,38.5349711,29.72139329,26.89431704
