,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
185,X2013.28,29,0,2013,31.00173492,23.385923,14.64047619,18.57432771,64.43944225,23.385923,23.24067206,23.48373442,23.65585347,23.82683449,23.66302005,23.63728158,23.85837001,24.93043048,25.16951366,14.64047619,9.143452381,8.606547619,12.23154762,6.357142857,5.811904762,12.75357143,24.95535714,18.2577381,3.475,31.00173492,31.60880577,32.52019867,32.86798333,32.12752519,32.0143647,33.30323441,33.1754919,36.19372488,36.50455808,18.57432771,16.09782627,13.50533648,16.38914827,11.2597846,12.96682718,15.02120535,20.66270705,12.29706052,8.068149694,64.43944225,64.21911473,62.78218451,63.02114384,61.75909373,63.0520336,63.7244493,65.98040423,56.60785267,56.87914118
186,X2013.29,30,0,2013,32.04566854,23.26719331,5.522619048,14.55907725,62.85266888,23.26719331,23.385923,23.24067206,23.48373442,23.65585347,23.82683449,23.66302005,23.63728158,23.85837001,24.93043048,5.522619048,14.64047619,9.143452381,8.606547619,12.23154762,6.357142857,5.811904762,12.75357143,24.95535714,18.2577381,32.04566854,31.00173492,31.60880577,32.52019867,32.86798333,32.12752519,32.0143647,33.30323441,33.1754919,36.19372488,14.55907725,18.57432771,16.09782627,13.50533648,16.38914827,11.2597846,12.96682718,15.02120535,20.66270705,12.29706052,62.85266888,64.43944225,64.21911473,62.78218451,63.02114384,61.75909373,63.0520336,63.7244493,65.98040423,56.60785267
187,X2013.30,31,0,2013,32.26234269,23.59436465,10.88452381,15.51405613,61.05039667,23.59436465,23.26719331,23.385923,23.24067206,23.48373442,23.65585347,23.82683449,23.66302005,23.63728158,23.85837001,10.88452381,5.522619048,14.64047619,9.143452381,8.606547619,12.23154762,6.357142857,5.811904762,12.75357143,24.95535714,32.26234269,32.04566854,31.00173492,31.60880577,32.52019867,32.86798333,32.12752519,32.0143647,33.30323441,33.1754919,15.51405613,14.55907725,18.57432771,16.09782627,13.50533648,16.38914827,11.2597846,12.96682718,15.02120535,20.66270705,61.05039667,62.85266888,64.43944225,64.21911473,62.78218451,63.02114384,61.75909373,63.0520336,63.7244493,65.98040423
188,X2013.31,32,28,2013,31.92307786,22.58827612,34.59464286,22.97119965,65.91069191,22.58827612,23.59436465,23.26719331,23.385923,23.24067206,23.48373442,23.65585347,23.82683449,23.66302005,23.63728158,34.59464286,10.88452381,5.522619048,14.64047619,9.143452381,8.606547619,12.23154762,6.357142857,5.811904762,12.75357143,31.92307786,32.26234269,32.04566854,31.00173492,31.60880577,32.52019867,32.86798333,32.12752519,32.0143647,33.30323441,22.97119965,15.51405613,14.55907725,18.57432771,16.09782627,13.50533648,16.38914827,11.2597846,12.96682718,15.02120535,65.91069191,61.05039667,62.85266888,64.43944225,64.21911473,62.78218451,63.02114384,61.75909373,63.0520336,63.7244493
189,X2013.32,33,0,2013,31.13601309,22.75182202,32.30297619,30.47851795,71.39412707,22.75182202,22.58827612,23.59436465,23.26719331,23.385923,23.24067206,23.48373442,23.65585347,23.82683449,23.66302005,32.30297619,34.59464286,10.88452381,5.522619048,14.64047619,9.143452381,8.606547619,12.23154762,6.357142857,5.811904762,31.13601309,31.92307786,32.26234269,32.04566854,31.00173492,31.60880577,32.52019867,32.86798333,32.12752519,32.0143647,30.47851795,22.97119965,15.51405613,14.55907725,18.57432771,16.09782627,13.50533648,16.38914827,11.2597846,12.96682718,71.39412707,65.91069191,61.05039667,62.85266888,64.43944225,64.21911473,62.78218451,63.02114384,61.75909373,63.0520336
190,X2013.33,34,0,2013,32.92393845,23.25418775,3.704761905,17.27975743,61.24028492,23.25418775,22.75182202,22.58827612,23.59436465,23.26719331,23.385923,23.24067206,23.48373442,23.65585347,23.82683449,3.704761905,32.30297619,34.59464286,10.88452381,5.522619048,14.64047619,9.143452381,8.606547619,12.23154762,6.357142857,32.92393845,31.13601309,31.92307786,32.26234269,32.04566854,31.00173492,31.60880577,32.52019867,32.86798333,32.12752519,17.27975743,30.47851795,22.97119965,15.51405613,14.55907725,18.57432771,16.09782627,13.50533648,16.38914827,11.2597846,61.24028492,71.39412707,65.91069191,61.05039667,62.85266888,64.43944225,64.21911473,62.78218451,63.02114384,61.75909373
191,X2013.34,35,12,2013,32.64901644,23.28712364,41.51666667,29.14037572,73.12754255,23.28712364,23.25418775,22.75182202,22.58827612,23.59436465,23.26719331,23.385923,23.24067206,23.48373442,23.65585347,41.51666667,3.704761905,32.30297619,34.59464286,10.88452381,5.522619048,14.64047619,9.143452381,8.606547619,12.23154762,32.64901644,32.92393845,31.13601309,31.92307786,32.26234269,32.04566854,31.00173492,31.60880577,32.52019867,32.86798333,29.14037572,17.27975743,30.47851795,22.97119965,15.51405613,14.55907725,18.57432771,16.09782627,13.50533648,16.38914827,73.12754255,61.24028492,71.39412707,65.91069191,61.05039667,62.85266888,64.43944225,64.21911473,62.78218451,63.02114384
192,X2013.35,36,0,2013,30.98076769,22.65191725,53.24047619,40.62556457,74.6375486,22.65191725,23.28712364,23.25418775,22.75182202,22.58827612,23.59436465,23.26719331,23.385923,23.24067206,23.48373442,53.24047619,41.51666667,3.704761905,32.30297619,34.59464286,10.88452381,5.522619048,14.64047619,9.143452381,8.606547619,30.98076769,32.64901644,32.92393845,31.13601309,31.92307786,32.26234269,32.04566854,31.00173492,31.60880577,32.52019867,40.62556457,29.14037572,17.27975743,30.47851795,22.97119965,15.51405613,14.55907725,18.57432771,16.09782627,13.50533648,74.6375486,73.12754255,61.24028492,71.39412707,65.91069191,61.05039667,62.85266888,64.43944225,64.21911473,62.78218451
193,X2013.36,37,0,2013,30.86583283,22.63561315,39.59821429,38.15345569,75.108327,22.63561315,22.65191725,23.28712364,23.25418775,22.75182202,22.58827612,23.59436465,23.26719331,23.385923,23.24067206,39.59821429,53.24047619,41.51666667,3.704761905,32.30297619,34.59464286,10.88452381,5.522619048,14.64047619,9.143452381,30.86583283,30.98076769,32.64901644,32.92393845,31.13601309,31.92307786,32.26234269,32.04566854,31.00173492,31.60880577,38.15345569,40.62556457,29.14037572,17.27975743,30.47851795,22.97119965,15.51405613,14.55907725,18.57432771,16.09782627,75.108327,74.6375486,73.12754255,61.24028492,71.39412707,65.91069191,61.05039667,62.85266888,64.43944225,64.21911473
194,X2013.37,38,0,2013,32.03150196,23.02182502,11.19107143,30.39816016,66.4144165,23.02182502,22.63561315,22.65191725,23.28712364,23.25418775,22.75182202,22.58827612,23.59436465,23.26719331,23.385923,11.19107143,39.59821429,53.24047619,41.51666667,3.704761905,32.30297619,34.59464286,10.88452381,5.522619048,14.64047619,32.03150196,30.86583283,30.98076769,32.64901644,32.92393845,31.13601309,31.92307786,32.26234269,32.04566854,31.00173492,30.39816016,38.15345569,40.62556457,29.14037572,17.27975743,30.47851795,22.97119965,15.51405613,14.55907725,18.57432771,66.4144165,75.108327,74.6375486,73.12754255,61.24028492,71.39412707,65.91069191,61.05039667,62.85266888,64.43944225
195,X2013.38,39,12,2013,32.79384752,23.01954492,3.84702381,20.29924641,62.19424093,23.01954492,23.02182502,22.63561315,22.65191725,23.28712364,23.25418775,22.75182202,22.58827612,23.59436465,23.26719331,3.84702381,11.19107143,39.59821429,53.24047619,41.51666667,3.704761905,32.30297619,34.59464286,10.88452381,5.522619048,32.79384752,32.03150196,30.86583283,30.98076769,32.64901644,32.92393845,31.13601309,31.92307786,32.26234269,32.04566854,20.29924641,30.39816016,38.15345569,40.62556457,29.14037572,17.27975743,30.47851795,22.97119965,15.51405613,14.55907725,62.19424093,66.4144165,75.108327,74.6375486,73.12754255,61.24028492,71.39412707,65.91069191,61.05039667,62.85266888
196,X2013.39,40,12,2013,33.02466138,22.79253258,8.019642857,19.60050613,62.1070286,22.79253258,23.01954492,23.02182502,22.63561315,22.65191725,23.28712364,23.25418775,22.75182202,22.58827612,23.59436465,8.019642857,3.84702381,11.19107143,39.59821429,53.24047619,41.51666667,3.704761905,32.30297619,34.59464286,10.88452381,33.02466138,32.79384752,32.03150196,30.86583283,30.98076769,32.64901644,32.92393845,31.13601309,31.92307786,32.26234269,19.60050613,20.29924641,30.39816016,38.15345569,40.62556457,29.14037572,17.27975743,30.47851795,22.97119965,15.51405613,62.1070286,62.19424093,66.4144165,75.108327,74.6375486,73.12754255,61.24028492,71.39412707,65.91069191,61.05039667
197,X2013.40,41,0,2013,32.46403053,22.58246556,28.91428571,26.57651851,66.41262631,22.58246556,22.79253258,23.01954492,23.02182502,22.63561315,22.65191725,23.28712364,23.25418775,22.75182202,22.58827612,28.91428571,8.019642857,3.84702381,11.19107143,39.59821429,53.24047619,41.51666667,3.704761905,32.30297619,34.59464286,32.46403053,33.02466138,32.79384752,32.03150196,30.86583283,30.98076769,32.64901644,32.92393845,31.13601309,31.92307786,26.57651851,19.60050613,20.29924641,30.39816016,38.15345569,40.62556457,29.14037572,17.27975743,30.47851795,22.97119965,66.41262631,62.1070286,62.19424093,66.4144165,75.108327,74.6375486,73.12754255,61.24028492,71.39412707,65.91069191
198,X2013.41,42,0,2013,30.99921416,22.36479785,65.00535714,39.11240166,79.05139174,22.36479785,22.58246556,22.79253258,23.01954492,23.02182502,22.63561315,22.65191725,23.28712364,23.25418775,22.75182202,65.00535714,28.91428571,8.019642857,3.84702381,11.19107143,39.59821429,53.24047619,41.51666667,3.704761905,32.30297619,30.99921416,32.46403053,33.02466138,32.79384752,32.03150196,30.86583283,30.98076769,32.64901644,32.92393845,31.13601309,39.11240166,26.57651851,19.60050613,20.29924641,30.39816016,38.15345569,40.62556457,29.14037572,17.27975743,30.47851795,79.05139174,66.41262631,62.1070286,62.19424093,66.4144165,75.108327,74.6375486,73.12754255,61.24028492,71.39412707
199,X2013.42,43,23,2013,31.13700958,22.47276824,19.2577381,35.33076677,75.58576357,22.47276824,22.36479785,22.58246556,22.79253258,23.01954492,23.02182502,22.63561315,22.65191725,23.28712364,23.25418775,19.2577381,65.00535714,28.91428571,8.019642857,3.84702381,11.19107143,39.59821429,53.24047619,41.51666667,3.704761905,31.13700958,30.99921416,32.46403053,33.02466138,32.79384752,32.03150196,30.86583283,30.98076769,32.64901644,32.92393845,35.33076677,39.11240166,26.57651851,19.60050613,20.29924641,30.39816016,38.15345569,40.62556457,29.14037572,17.27975743,75.58576357,79.05139174,66.41262631,62.1070286,62.19424093,66.4144165,75.108327,74.6375486,73.12754255,61.24028492
200,X2013.43,44,0,2013,30.81253219,22.55154723,22.56309524,35.53065421,78.80944044,22.55154723,22.47276824,22.36479785,22.58246556,22.79253258,23.01954492,23.02182502,22.63561315,22.65191725,23.28712364,22.56309524,19.2577381,65.00535714,28.91428571,8.019642857,3.84702381,11.19107143,39.59821429,53.24047619,41.51666667,30.81253219,31.13700958,30.99921416,32.46403053,33.02466138,32.79384752,32.03150196,30.86583283,30.98076769,32.64901644,35.53065421,35.33076677,39.11240166,26.57651851,19.60050613,20.29924641,30.39816016,38.15345569,40.62556457,29.14037572,78.80944044,75.58576357,79.05139174,66.41262631,62.1070286,62.19424093,66.4144165,75.108327,74.6375486,73.12754255
201,X2013.44,45,0,2013,29.92110155,21.7710784,17.86130952,35.15999689,73.51943392,21.7710784,22.55154723,22.47276824,22.36479785,22.58246556,22.79253258,23.01954492,23.02182502,22.63561315,22.65191725,17.86130952,22.56309524,19.2577381,65.00535714,28.91428571,8.019642857,3.84702381,11.19107143,39.59821429,53.24047619,29.92110155,30.81253219,31.13700958,30.99921416,32.46403053,33.02466138,32.79384752,32.03150196,30.86583283,30.98076769,35.15999689,35.53065421,35.33076677,39.11240166,26.57651851,19.60050613,20.29924641,30.39816016,38.15345569,40.62556457,73.51943392,78.80944044,75.58576357,79.05139174,66.41262631,62.1070286,62.19424093,66.4144165,75.108327,74.6375486
202,X2013.45,46,30,2013,28.8716841,21.06654417,42.94166667,31.73376026,74.26269347,21.06654417,21.7710784,22.55154723,22.47276824,22.36479785,22.58246556,22.79253258,23.01954492,23.02182502,22.63561315,42.94166667,17.86130952,22.56309524,19.2577381,65.00535714,28.91428571,8.019642857,3.84702381,11.19107143,39.59821429,28.8716841,29.92110155,30.81253219,31.13700958,30.99921416,32.46403053,33.02466138,32.79384752,32.03150196,30.86583283,31.73376026,35.15999689,35.53065421,35.33076677,39.11240166,26.57651851,19.60050613,20.29924641,30.39816016,38.15345569,74.26269347,73.51943392,78.80944044,75.58576357,79.05139174,66.41262631,62.1070286,62.19424093,66.4144165,75.108327
203,X2013.46,47,0,2013,30.11855975,21.5476358,25.8375,36.93175509,79.32627986,21.5476358,21.06654417,21.7710784,22.55154723,22.47276824,22.36479785,22.58246556,22.79253258,23.01954492,23.02182502,25.8375,42.94166667,17.86130952,22.56309524,19.2577381,65.00535714,28.91428571,8.019642857,3.84702381,11.19107143,30.11855975,28.8716841,29.92110155,30.81253219,31.13700958,30.99921416,32.46403053,33.02466138,32.79384752,32.03150196,36.93175509,31.73376026,35.15999689,35.53065421,35.33076677,39.11240166,26.57651851,19.60050613,20.29924641,30.39816016,79.32627986,74.26269347,73.51943392,78.80944044,75.58576357,79.05139174,66.41262631,62.1070286,62.19424093,66.4144165
204,X2013.47,48,0,2013,29.54913434,21.20545018,9.996428571,26.83472389,78.25502858,21.20545018,21.5476358,21.06654417,21.7710784,22.55154723,22.47276824,22.36479785,22.58246556,22.79253258,23.01954492,9.996428571,25.8375,42.94166667,17.86130952,22.56309524,19.2577381,65.00535714,28.91428571,8.019642857,3.84702381,29.54913434,30.11855975,28.8716841,29.92110155,30.81253219,31.13700958,30.99921416,32.46403053,33.02466138,32.79384752,26.83472389,36.93175509,31.73376026,35.15999689,35.53065421,35.33076677,39.11240166,26.57651851,19.60050613,20.29924641,78.25502858,79.32627986,74.26269347,73.51943392,78.80944044,75.58576357,79.05139174,66.41262631,62.1070286,62.19424093
205,X2013.48,49,0,2013,29.13195699,20.28860591,19.16190476,33.41358756,69.81170708,20.28860591,21.20545018,21.5476358,21.06654417,21.7710784,22.55154723,22.47276824,22.36479785,22.58246556,22.79253258,19.16190476,9.996428571,25.8375,42.94166667,17.86130952,22.56309524,19.2577381,65.00535714,28.91428571,8.019642857,29.13195699,29.54913434,30.11855975,28.8716841,29.92110155,30.81253219,31.13700958,30.99921416,32.46403053,33.02466138,33.41358756,26.83472389,36.93175509,31.73376026,35.15999689,35.53065421,35.33076677,39.11240166,26.57651851,19.60050613,69.81170708,78.25502858,79.32627986,74.26269347,73.51943392,78.80944044,75.58576357,79.05139174,66.41262631,62.1070286
206,X2013.49,50,0,2013,29.37199769,20.17228937,20.57380952,30.27817627,72.17041217,20.17228937,20.28860591,21.20545018,21.5476358,21.06654417,21.7710784,22.55154723,22.47276824,22.36479785,22.58246556,20.57380952,19.16190476,9.996428571,25.8375,42.94166667,17.86130952,22.56309524,19.2577381,65.00535714,28.91428571,29.37199769,29.13195699,29.54913434,30.11855975,28.8716841,29.92110155,30.81253219,31.13700958,30.99921416,32.46403053,30.27817627,33.41358756,26.83472389,36.93175509,31.73376026,35.15999689,35.53065421,35.33076677,39.11240166,26.57651851,72.17041217,69.81170708,78.25502858,79.32627986,74.26269347,73.51943392,78.80944044,75.58576357,79.05139174,66.41262631
207,X2013.50,51,17,2013,29.06726182,18.80549188,0.017857143,17.59750947,67.10122972,18.80549188,20.17228937,20.28860591,21.20545018,21.5476358,21.06654417,21.7710784,22.55154723,22.47276824,22.36479785,0.017857143,20.57380952,19.16190476,9.996428571,25.8375,42.94166667,17.86130952,22.56309524,19.2577381,65.00535714,29.06726182,29.37199769,29.13195699,29.54913434,30.11855975,28.8716841,29.92110155,30.81253219,31.13700958,30.99921416,17.59750947,30.27817627,33.41358756,26.83472389,36.93175509,31.73376026,35.15999689,35.53065421,35.33076677,39.11240166,67.10122972,72.17041217,69.81170708,78.25502858,79.32627986,74.26269347,73.51943392,78.80944044,75.58576357,79.05139174
208,X2013.51,52,17,2013,33.32801297,18.89435217,0,12.42533414,65.67296419,18.89435217,18.80549188,20.17228937,20.28860591,21.20545018,21.5476358,21.06654417,21.7710784,22.55154723,22.47276824,0,0.017857143,20.57380952,19.16190476,9.996428571,25.8375,42.94166667,17.86130952,22.56309524,19.2577381,33.32801297,29.06726182,29.37199769,29.13195699,29.54913434,30.11855975,28.8716841,29.92110155,30.81253219,31.13700958,12.42533414,17.59750947,30.27817627,33.41358756,26.83472389,36.93175509,31.73376026,35.15999689,35.53065421,35.33076677,65.67296419,67.10122972,72.17041217,69.81170708,78.25502858,79.32627986,74.26269347,73.51943392,78.80944044,75.58576357
209,X2014,1,0,2014,29.50485159,19.35840783,0.167857143,10.87109727,67.44525835,19.35840783,18.89435217,18.80549188,20.17228937,20.28860591,21.20545018,21.5476358,21.06654417,21.7710784,22.55154723,0.167857143,0,0.017857143,20.57380952,19.16190476,9.996428571,25.8375,42.94166667,17.86130952,22.56309524,29.50485159,33.32801297,29.06726182,29.37199769,29.13195699,29.54913434,30.11855975,28.8716841,29.92110155,30.81253219,10.87109727,12.42533414,17.59750947,30.27817627,33.41358756,26.83472389,36.93175509,31.73376026,35.15999689,35.53065421,67.44525835,65.67296419,67.10122972,72.17041217,69.81170708,78.25502858,79.32627986,74.26269347,73.51943392,78.80944044
210,X2014.1,2,0,2014,29.29843272,19.67879221,4.808928571,12.46825809,70.56762959,19.67879221,19.35840783,18.89435217,18.80549188,20.17228937,20.28860591,21.20545018,21.5476358,21.06654417,21.7710784,4.808928571,0.167857143,0,0.017857143,20.57380952,19.16190476,9.996428571,25.8375,42.94166667,17.86130952,29.29843272,29.50485159,33.32801297,29.06726182,29.37199769,29.13195699,29.54913434,30.11855975,28.8716841,29.92110155,12.46825809,10.87109727,12.42533414,17.59750947,30.27817627,33.41358756,26.83472389,36.93175509,31.73376026,35.15999689,70.56762959,67.44525835,65.67296419,67.10122972,72.17041217,69.81170708,78.25502858,79.32627986,74.26269347,73.51943392
211,X2014.2,3,0,2014,29.70478817,19.89121602,0.081547619,6.966865824,69.46610126,19.89121602,19.67879221,19.35840783,18.89435217,18.80549188,20.17228937,20.28860591,21.20545018,21.5476358,21.06654417,0.081547619,4.808928571,0.167857143,0,0.017857143,20.57380952,19.16190476,9.996428571,25.8375,42.94166667,29.70478817,29.29843272,29.50485159,33.32801297,29.06726182,29.37199769,29.13195699,29.54913434,30.11855975,28.8716841,6.966865824,12.46825809,10.87109727,12.42533414,17.59750947,30.27817627,33.41358756,26.83472389,36.93175509,31.73376026,69.46610126,70.56762959,67.44525835,65.67296419,67.10122972,72.17041217,69.81170708,78.25502858,79.32627986,74.26269347
212,X2014.3,4,0,2014,30.06819749,19.13585448,0.001785714,5.044332167,64.87428233,19.13585448,19.89121602,19.67879221,19.35840783,18.89435217,18.80549188,20.17228937,20.28860591,21.20545018,21.5476358,0.001785714,0.081547619,4.808928571,0.167857143,0,0.017857143,20.57380952,19.16190476,9.996428571,25.8375,30.06819749,29.70478817,29.29843272,29.50485159,33.32801297,29.06726182,29.37199769,29.13195699,29.54913434,30.11855975,5.044332167,6.966865824,12.46825809,10.87109727,12.42533414,17.59750947,30.27817627,33.41358756,26.83472389,36.93175509,64.87428233,69.46610126,70.56762959,67.44525835,65.67296419,67.10122972,72.17041217,69.81170708,78.25502858,79.32627986
213,X2014.4,5,0,2014,30.71537377,19.28158644,0,3.933267656,64.61663391,19.28158644,19.13585448,19.89121602,19.67879221,19.35840783,18.89435217,18.80549188,20.17228937,20.28860591,21.20545018,0,0.001785714,0.081547619,4.808928571,0.167857143,0,0.017857143,20.57380952,19.16190476,9.996428571,30.71537377,30.06819749,29.70478817,29.29843272,29.50485159,33.32801297,29.06726182,29.37199769,29.13195699,29.54913434,3.933267656,5.044332167,6.966865824,12.46825809,10.87109727,12.42533414,17.59750947,30.27817627,33.41358756,26.83472389,64.61663391,64.87428233,69.46610126,70.56762959,67.44525835,65.67296419,67.10122972,72.17041217,69.81170708,78.25502858
214,X2014.5,6,0,2014,31.78929725,18.03748099,0,3.836005486,62.51894804,18.03748099,19.28158644,19.13585448,19.89121602,19.67879221,19.35840783,18.89435217,18.80549188,20.17228937,20.28860591,0,0,0.001785714,0.081547619,4.808928571,0.167857143,0,0.017857143,20.57380952,19.16190476,31.78929725,30.71537377,30.06819749,29.70478817,29.29843272,29.50485159,33.32801297,29.06726182,29.37199769,29.13195699,3.836005486,3.933267656,5.044332167,6.966865824,12.46825809,10.87109727,12.42533414,17.59750947,30.27817627,33.41358756,62.51894804,64.61663391,64.87428233,69.46610126,70.56762959,67.44525835,65.67296419,67.10122972,72.17041217,69.81170708
215,X2014.6,7,0,2014,31.79663221,20.69528165,0.970238095,3.306540489,68.82652163,20.69528165,18.03748099,19.28158644,19.13585448,19.89121602,19.67879221,19.35840783,18.89435217,18.80549188,20.17228937,0.970238095,0,0,0.001785714,0.081547619,4.808928571,0.167857143,0,0.017857143,20.57380952,31.79663221,31.78929725,30.71537377,30.06819749,29.70478817,29.29843272,29.50485159,33.32801297,29.06726182,29.37199769,3.306540489,3.836005486,3.933267656,5.044332167,6.966865824,12.46825809,10.87109727,12.42533414,17.59750947,30.27817627,68.82652163,62.51894804,64.61663391,64.87428233,69.46610126,70.56762959,67.44525835,65.67296419,67.10122972,72.17041217
216,X2014.7,8,0,2014,31.44193805,20.96592533,4.011309524,5.730439574,66.88736276,20.96592533,20.69528165,18.03748099,19.28158644,19.13585448,19.89121602,19.67879221,19.35840783,18.89435217,18.80549188,4.011309524,0.970238095,0,0,0.001785714,0.081547619,4.808928571,0.167857143,0,0.017857143,31.44193805,31.79663221,31.78929725,30.71537377,30.06819749,29.70478817,29.29843272,29.50485159,33.32801297,29.06726182,5.730439574,3.306540489,3.836005486,3.933267656,5.044332167,6.966865824,12.46825809,10.87109727,12.42533414,17.59750947,66.88736276,68.82652163,62.51894804,64.61663391,64.87428233,69.46610126,70.56762959,67.44525835,65.67296419,67.10122972
217,X2014.8,9,0,2014,32.17961148,21.57856635,4.29702381,3.459697298,66.6480743,21.57856635,20.96592533,20.69528165,18.03748099,19.28158644,19.13585448,19.89121602,19.67879221,19.35840783,18.89435217,4.29702381,4.011309524,0.970238095,0,0,0.001785714,0.081547619,4.808928571,0.167857143,0,32.17961148,31.44193805,31.79663221,31.78929725,30.71537377,30.06819749,29.70478817,29.29843272,29.50485159,33.32801297,3.459697298,5.730439574,3.306540489,3.836005486,3.933267656,5.044332167,6.966865824,12.46825809,10.87109727,12.42533414,66.6480743,66.88736276,68.82652163,62.51894804,64.61663391,64.87428233,69.46610126,70.56762959,67.44525835,65.67296419
218,X2014.9,10,9,2014,32.44812985,22.03343013,3.473809524,5.145403129,66.15014434,22.03343013,21.57856635,20.96592533,20.69528165,18.03748099,19.28158644,19.13585448,19.89121602,19.67879221,19.35840783,3.473809524,4.29702381,4.011309524,0.970238095,0,0,0.001785714,0.081547619,4.808928571,0.167857143,32.44812985,32.17961148,31.44193805,31.79663221,31.78929725,30.71537377,30.06819749,29.70478817,29.29843272,29.50485159,5.145403129,3.459697298,5.730439574,3.306540489,3.836005486,3.933267656,5.044332167,6.966865824,12.46825809,10.87109727,66.15014434,66.6480743,66.88736276,68.82652163,62.51894804,64.61663391,64.87428233,69.46610126,70.56762959,67.44525835
219,X2014.10,11,0,2014,33.51936249,20.61323057,0,2.690101072,60.39898755,20.61323057,22.03343013,21.57856635,20.96592533,20.69528165,18.03748099,19.28158644,19.13585448,19.89121602,19.67879221,0,3.473809524,4.29702381,4.011309524,0.970238095,0,0,0.001785714,0.081547619,4.808928571,33.51936249,32.44812985,32.17961148,31.44193805,31.79663221,31.78929725,30.71537377,30.06819749,29.70478817,29.29843272,2.690101072,5.145403129,3.459697298,5.730439574,3.306540489,3.836005486,3.933267656,5.044332167,6.966865824,12.46825809,60.39898755,66.15014434,66.6480743,66.88736276,68.82652163,62.51894804,64.61663391,64.87428233,69.46610126,70.56762959
220,X2014.11,12,0,2014,34.92569662,22.23783207,0.87797619,3.409082121,62.10482819,22.23783207,20.61323057,22.03343013,21.57856635,20.96592533,20.69528165,18.03748099,19.28158644,19.13585448,19.89121602,0.87797619,0,3.473809524,4.29702381,4.011309524,0.970238095,0,0,0.001785714,0.081547619,34.92569662,33.51936249,32.44812985,32.17961148,31.44193805,31.79663221,31.78929725,30.71537377,30.06819749,29.70478817,3.409082121,2.690101072,5.145403129,3.459697298,5.730439574,3.306540489,3.836005486,3.933267656,5.044332167,6.966865824,62.10482819,60.39898755,66.15014434,66.6480743,66.88736276,68.82652163,62.51894804,64.61663391,64.87428233,69.46610126
221,X2014.12,13,0,2014,35.4652524,21.62570668,0,2.318519769,55.375248,21.62570668,22.23783207,20.61323057,22.03343013,21.57856635,20.96592533,20.69528165,18.03748099,19.28158644,19.13585448,0,0.87797619,0,3.473809524,4.29702381,4.011309524,0.970238095,0,0,0.001785714,35.4652524,34.92569662,33.51936249,32.44812985,32.17961148,31.44193805,31.79663221,31.78929725,30.71537377,30.06819749,2.318519769,3.409082121,2.690101072,5.145403129,3.459697298,5.730439574,3.306540489,3.836005486,3.933267656,5.044332167,55.375248,62.10482819,60.39898755,66.15014434,66.6480743,66.88736276,68.82652163,62.51894804,64.61663391,64.87428233
222,X2014.13,14,0,2014,35.82709328,23.72135443,1.311904762,2.887252995,61.35858885,23.72135443,21.62570668,22.23783207,20.61323057,22.03343013,21.57856635,20.96592533,20.69528165,18.03748099,19.28158644,1.311904762,0,0.87797619,0,3.473809524,4.29702381,4.011309524,0.970238095,0,0,35.82709328,35.4652524,34.92569662,33.51936249,32.44812985,32.17961148,31.44193805,31.79663221,31.78929725,30.71537377,2.887252995,2.318519769,3.409082121,2.690101072,5.145403129,3.459697298,5.730439574,3.306540489,3.836005486,3.933267656,61.35858885,55.375248,62.10482819,60.39898755,66.15014434,66.6480743,66.88736276,68.82652163,62.51894804,64.61663391
223,X2014.14,15,0,2014,35.41422419,23.90157797,3.338095238,4.628986345,62.83596928,23.90157797,23.72135443,21.62570668,22.23783207,20.61323057,22.03343013,21.57856635,20.96592533,20.69528165,18.03748099,3.338095238,1.311904762,0,0.87797619,0,3.473809524,4.29702381,4.011309524,0.970238095,0,35.41422419,35.82709328,35.4652524,34.92569662,33.51936249,32.44812985,32.17961148,31.44193805,31.79663221,31.78929725,4.628986345,2.887252995,2.318519769,3.409082121,2.690101072,5.145403129,3.459697298,5.730439574,3.306540489,3.836005486,62.83596928,61.35858885,55.375248,62.10482819,60.39898755,66.15014434,66.6480743,66.88736276,68.82652163,62.51894804
