,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
21,X2010.20,21,0,2010,31.2891606,22.83747365,46.89807692,29.16482628,84.91987885,22.83747365,23.12231915,23.17319411,22.45083557,22.44261069,22.71008986,23.06691916,22.8859924,22.43855409,21.53122826,46.89807692,33.66538462,31.125,43.31153846,47.44230769,46.68269231,18.10192308,25.27115385,29.01923077,0.438461538,31.2891606,31.43011147,32.58768654,31.89827493,32.28161492,32.89054561,33.41663707,33.09554571,32.55132718,33.10219526,29.16482628,19.32675803,21.18559469,22.87350087,23.04057888,18.20422701,11.66625081,10.2290117,8.743555051,3.12436205,84.91987885,81.79773941,80.38424245,79.63016988,80.56400596,77.96236832,73.74923109,74.99984906,71.86634222,67.24107295
22,X2010.21,22,0,2010,31.44153734,22.62421955,49.16346154,26.58638872,81.47962107,22.62421955,22.83747365,23.12231915,23.17319411,22.45083557,22.44261069,22.71008986,23.06691916,22.8859924,22.43855409,49.16346154,46.89807692,33.66538462,31.125,43.31153846,47.44230769,46.68269231,18.10192308,25.27115385,29.01923077,31.44153734,31.2891606,31.43011147,32.58768654,31.89827493,32.28161492,32.89054561,33.41663707,33.09554571,32.55132718,26.58638872,29.16482628,19.32675803,21.18559469,22.87350087,23.04057888,18.20422701,11.66625081,10.2290117,8.743555051,81.47962107,84.91987885,81.79773941,80.38424245,79.63016988,80.56400596,77.96236832,73.74923109,74.99984906,71.86634222
23,X2010.22,23,66,2010,29.68198834,21.88173599,79.77115385,28.27988823,88.24836186,21.88173599,22.62421955,22.83747365,23.12231915,23.17319411,22.45083557,22.44261069,22.71008986,23.06691916,22.8859924,79.77115385,49.16346154,46.89807692,33.66538462,31.125,43.31153846,47.44230769,46.68269231,18.10192308,25.27115385,29.68198834,31.44153734,31.2891606,31.43011147,32.58768654,31.89827493,32.28161492,32.89054561,33.41663707,33.09554571,28.27988823,26.58638872,29.16482628,19.32675803,21.18559469,22.87350087,23.04057888,18.20422701,11.66625081,10.2290117,88.24836186,81.47962107,84.91987885,81.79773941,80.38424245,79.63016988,80.56400596,77.96236832,73.74923109,74.99984906
24,X2010.23,24,75,2010,27.40089273,21.42338357,246.4634615,45.22985097,92.68860025,21.42338357,21.88173599,22.62421955,22.83747365,23.12231915,23.17319411,22.45083557,22.44261069,22.71008986,23.06691916,246.4634615,79.77115385,49.16346154,46.89807692,33.66538462,31.125,43.31153846,47.44230769,46.68269231,18.10192308,27.40089273,29.68198834,31.44153734,31.2891606,31.43011147,32.58768654,31.89827493,32.28161492,32.89054561,33.41663707,45.22985097,28.27988823,26.58638872,29.16482628,19.32675803,21.18559469,22.87350087,23.04057888,18.20422701,11.66625081,92.68860025,88.24836186,81.47962107,84.91987885,81.79773941,80.38424245,79.63016988,80.56400596,77.96236832,73.74923109
25,X2010.24,25,0,2010,29.37482695,21.87032468,88.10769231,32.58898928,91.90802755,21.87032468,21.42338357,21.88173599,22.62421955,22.83747365,23.12231915,23.17319411,22.45083557,22.44261069,22.71008986,88.10769231,246.4634615,79.77115385,49.16346154,46.89807692,33.66538462,31.125,43.31153846,47.44230769,46.68269231,29.37482695,27.40089273,29.68198834,31.44153734,31.2891606,31.43011147,32.58768654,31.89827493,32.28161492,32.89054561,32.58898928,45.22985097,28.27988823,26.58638872,29.16482628,19.32675803,21.18559469,22.87350087,23.04057888,18.20422701,91.90802755,92.68860025,88.24836186,81.47962107,84.91987885,81.79773941,80.38424245,79.63016988,80.56400596,77.96236832
26,X2010.25,26,0,2010,29.60149901,21.36200409,145.8346154,42.35963736,92.44623044,21.36200409,21.87032468,21.42338357,21.88173599,22.62421955,22.83747365,23.12231915,23.17319411,22.45083557,22.44261069,145.8346154,88.10769231,246.4634615,79.77115385,49.16346154,46.89807692,33.66538462,31.125,43.31153846,47.44230769,29.60149901,29.37482695,27.40089273,29.68198834,31.44153734,31.2891606,31.43011147,32.58768654,31.89827493,32.28161492,42.35963736,32.58898928,45.22985097,28.27988823,26.58638872,29.16482628,19.32675803,21.18559469,22.87350087,23.04057888,92.44623044,91.90802755,92.68860025,88.24836186,81.47962107,84.91987885,81.79773941,80.38424245,79.63016988,80.56400596
27,X2010.26,27,0,2010,29.00923732,21.27173375,125.4192308,37.75802815,91.90282397,21.27173375,21.36200409,21.87032468,21.42338357,21.88173599,22.62421955,22.83747365,23.12231915,23.17319411,22.45083557,125.4192308,145.8346154,88.10769231,246.4634615,79.77115385,49.16346154,46.89807692,33.66538462,31.125,43.31153846,29.00923732,29.60149901,29.37482695,27.40089273,29.68198834,31.44153734,31.2891606,31.43011147,32.58768654,31.89827493,37.75802815,42.35963736,32.58898928,45.22985097,28.27988823,26.58638872,29.16482628,19.32675803,21.18559469,22.87350087,91.90282397,92.44623044,91.90802755,92.68860025,88.24836186,81.47962107,84.91987885,81.79773941,80.38424245,79.63016988
28,X2010.27,28,0,2010,30.04367346,21.52764028,45.23269231,35.25660154,89.64521631,21.52764028,21.27173375,21.36200409,21.87032468,21.42338357,21.88173599,22.62421955,22.83747365,23.12231915,23.17319411,45.23269231,125.4192308,145.8346154,88.10769231,246.4634615,79.77115385,49.16346154,46.89807692,33.66538462,31.125,30.04367346,29.00923732,29.60149901,29.37482695,27.40089273,29.68198834,31.44153734,31.2891606,31.43011147,32.58768654,35.25660154,37.75802815,42.35963736,32.58898928,45.22985097,28.27988823,26.58638872,29.16482628,19.32675803,21.18559469,89.64521631,91.90282397,92.44623044,91.90802755,92.68860025,88.24836186,81.47962107,84.91987885,81.79773941,80.38424245
29,X2010.28,29,0,2010,28.07946577,20.99466358,200.0692308,41.86842711,93.77225839,20.99466358,21.52764028,21.27173375,21.36200409,21.87032468,21.42338357,21.88173599,22.62421955,22.83747365,23.12231915,200.0692308,45.23269231,125.4192308,145.8346154,88.10769231,246.4634615,79.77115385,49.16346154,46.89807692,33.66538462,28.07946577,30.04367346,29.00923732,29.60149901,29.37482695,27.40089273,29.68198834,31.44153734,31.2891606,31.43011147,41.86842711,35.25660154,37.75802815,42.35963736,32.58898928,45.22985097,28.27988823,26.58638872,29.16482628,19.32675803,93.77225839,89.64521631,91.90282397,92.44623044,91.90802755,92.68860025,88.24836186,81.47962107,84.91987885,81.79773941
30,X2010.29,30,0,2010,28.58699309,20.74861157,130.2596154,42.0010868,90.47607561,20.74861157,20.99466358,21.52764028,21.27173375,21.36200409,21.87032468,21.42338357,21.88173599,22.62421955,22.83747365,130.2596154,200.0692308,45.23269231,125.4192308,145.8346154,88.10769231,246.4634615,79.77115385,49.16346154,46.89807692,28.58699309,28.07946577,30.04367346,29.00923732,29.60149901,29.37482695,27.40089273,29.68198834,31.44153734,31.2891606,42.0010868,41.86842711,35.25660154,37.75802815,42.35963736,32.58898928,45.22985097,28.27988823,26.58638872,29.16482628,90.47607561,93.77225839,89.64521631,91.90282397,92.44623044,91.90802755,92.68860025,88.24836186,81.47962107,84.91987885
